Date,PM 2.5 [ug/m3],Mean,Median,Std,Min,Max,DayOfWeek,Month,DayOfYear,Trend,Seasonal,Resid
2022-05-23,5.823763,9.22952007142857,8.137043,4.1772624773743505,2.75775,16.872799,0,5,143,6.981049232236534,2.2397789186554835,-3.3970651508920175
2022-05-24,7.510994,8.886105285714285,7.810463,4.1006789930760705,2.75775,16.872799,1,5,144,6.696306432084096,-0.03123026226217314,0.8459178301780765
2022-05-25,6.458753,8.336617285714286,7.438551,3.8484965124529404,2.75775,16.872799,2,5,145,6.429892446830631,0.634667822196954,-0.6058072690275855
2022-05-26,5.297629,8.017808785714285,7.2028075000000005,3.9058714979881564,2.75775,16.872799,3,5,146,6.192880500481657,0.45396645291593374,-1.3492179533975905
2022-05-27,3.120606,7.656259499999999,6.74913,4.117984073091779,2.75775,16.872799,4,5,147,6.001396376728949,-1.3525892618332582,-1.5282011148956913
2022-05-28,3.320089,7.367258142857142,6.313701999999999,4.27875061267602,2.75775,16.872799,5,5,148,5.872384792013504,-0.909456994617571,-1.6428387973959335
2022-05-29,2.84846,7.130114428571429,6.313701999999999,4.439294096116651,2.75775,16.872799,6,5,149,5.8205621684318745,-3.0342171535515328,0.06211498511965896
2022-05-30,4.771468,6.887779714285714,5.996207,4.470993061956933,2.75775,16.872799,0,5,150,5.849095551989247,-1.2267203207960033,0.1490927688067556
2022-05-31,5.225163,6.758183714285715,5.560696,4.492500313986884,2.75775,16.872799,1,5,151,5.952507871018263,3.1223756901964386,-3.849720561214701
2022-06-01,4.626329,6.509354928571429,5.2613959999999995,4.50831734187558,2.75775,16.872799,2,6,152,6.120239895143335,2.5253240468728184,-4.019234942016153
2022-06-02,3.066104,5.5620398571428575,4.9983155,3.5852305895235483,2.75775,16.872799,3,6,153,6.329304688535616,-2.6958096015656454,-0.5673910869699705
2022-06-03,6.585894,4.8272609285714285,4.9983155,1.584948987886283,2.75775,7.510994,4,6,154,6.550327066924594,-1.1681277822205407,1.2036947152959465
2022-06-04,11.502386,5.208242,4.9983155,2.3758842587889406,2.75775,11.502386,5,6,155,6.769673608498742,1.9960372519874827,2.7366751395137747
2022-06-05,5.098061,5.3754070714285715,5.161612,2.270187194929951,2.84846,11.502386,6,6,156,6.986867791097119,-1.0665842624464015,-0.822222528650717
2022-06-06,10.250828,5.691626,5.161612,2.6189770924683566,2.84846,11.502386,0,6,157,7.20166487356489,1.8161753002443781,1.2329878261907323
2022-06-07,11.86556,6.0026664285714295,5.161612,3.0712118402928086,2.84846,11.86556,1,6,158,7.406575692230256,3.603777587960475,0.8552067198092699
2022-06-08,9.724661,6.235945571428572,5.161612,3.2285244140036347,2.84846,11.86556,2,6,159,7.598191951148445,-0.07528022184582901,2.2017492706973822
2022-06-09,8.744811,6.482172857142857,5.161612,3.282459046283489,2.84846,11.86556,3,6,160,7.774165559009092,-1.9248848559582612,2.895530296949169
2022-06-10,2.975386,6.4718,5.161612,3.294107817311462,2.84846,11.86556,4,6,161,7.922878497221066,-3.970187316376915,-0.9773051808441506
2022-06-11,5.225059,6.607869285714286,5.225111,3.191657093631833,2.84846,11.86556,5,6,162,8.029701035227145,-0.9719321048046968,-1.832709930422448
2022-06-12,11.447917,7.222116214285713,5.9055285,3.2396282869954134,2.975386,11.86556,6,6,163,8.08986095799258,1.3795829485908124,1.9784730934166088
2022-06-13,9.688094,7.573303785714286,7.6653525,3.2199641722517414,2.975386,11.86556,0,6,164,8.109344326542498,0.0028889529771783575,1.575860720480323
2022-06-14,4.499356,7.521460428571429,7.6653525,3.266189995013574,2.975386,11.86556,1,6,165,8.109227453565422,-1.6699896473740001,-1.9398818061914227
2022-06-15,8.037156,7.765090928571429,8.3909835,3.1590789374815413,2.975386,11.86556,2,6,166,8.116829124818041,0.5117376382555066,-0.5914107630735481
2022-06-16,8.763097,8.172019,8.753954,2.859994729976381,2.975386,11.86556,3,6,167,8.147252913403062,1.9156891880627287,-1.29984510146579
2022-06-17,6.059616,8.134427714285714,8.753954,2.885788501412843,2.975386,11.86556,4,6,168,8.20459859963629,-2.227710543665222,0.08272794402893169
2022-06-18,9.652107,8.002264928571428,8.753954,2.759274541593408,2.975386,11.86556,5,6,169,8.28894106394991,2.286571262506256,-0.923405326456165
2022-06-19,14.859138,8.699484714285713,9.207602000000001,3.1714282124957736,2.975386,14.859138,6,6,170,8.407518221226397,5.697282093259828,0.7543376855137751
2022-06-20,7.656162,8.514151428571427,8.753954,3.149534985360004,2.975386,14.859138,0,6,171,8.55972688699175,-1.6298783365301581,0.7263134495384076
2022-06-21,2.794041,7.866185785714285,8.3909835,3.33471379666828,2.794041,14.859138,1,6,172,8.728212670405592,-3.164284817231524,-2.769886853174068
2022-06-22,5.116203,7.537010214285714,7.846659,3.364470386691618,2.794041,14.859138,2,6,173,8.897650217237768,-0.8947394148007137,-2.886707802437055
2022-06-23,10.722255,7.678256214285715,7.846659,3.4592494553870967,2.794041,14.859138,3,6,174,9.06780701533199,0.17414703334363474,1.4803009513243754
2022-06-24,9.633964,8.153868928571429,8.400126499999999,3.2118074071076665,2.794041,14.859138,4,6,175,9.241032337741101,0.9399091490000421,-0.5469774867411434
2022-06-25,8.509079,8.388441785714285,8.636088,3.099405567169332,2.794041,14.859138,5,6,176,9.409185745674005,-0.8305424359821916,-0.06956430969181326
2022-06-26,12.427814,8.458434428571428,8.636088,3.1837284265870545,2.794041,14.859138,6,6,177,9.549768216241992,-0.2839424766916025,3.1619882604496112
2022-06-27,11.683896,8.600991714285714,8.636088,3.28606229863429,2.794041,14.859138,0,6,178,9.642553758768244,1.4653390372419548,0.5760032039898011
2022-06-28,10.994514,9.064931571428572,9.1985305,3.116566667658011,2.794041,14.859138,1,6,179,9.680048684529854,0.19591300546427917,1.1185523100058674
2022-06-29,7.329795,9.014405785714285,9.1985305,3.1401552833653525,2.794041,14.859138,2,6,180,9.656570649004685,-2.463993189915577,0.13721754091089267
2022-06-30,12.899761,9.309881785714285,9.6430355,3.3049848335594225,2.794041,14.859138,3,6,181,9.570081051848485,0.564769262456595,2.76491068569492
2022-07-01,15.693318,9.998003357142858,10.187181,3.5685904760617957,2.794041,15.693318,4,7,182,9.419272088589763,3.973695500191824,2.300350411218412
2022-07-02,3.211234,9.537941,10.178109500000001,4.005095644864245,2.794041,15.693318,5,7,183,9.207077943409583,-2.6250436420220047,-3.370800301387579
2022-07-03,6.241212,8.922374857142858,9.0715215,3.7802998022950987,2.794041,15.693318,6,7,184,8.946372470668237,-3.608999249619775,0.9038387789515383
2022-07-04,16.546019,9.557364642857143,10.178109500000001,4.266599730319273,2.794041,16.546019,0,7,185,8.65627931452824,1.7998292579050452,6.089910427566716
2022-07-05,9.67025,10.04852242857143,10.1962525,3.798210562308,3.211234,16.546019,1,7,186,8.356894923840214,0.6639291773003039,0.6494258988594819
2022-07-06,7.710786,10.233849785714286,10.1962525,3.5970033963852748,3.211234,16.546019,2,7,187,8.064025113643666,0.06359492782166337,-0.41683404146532954
2022-07-07,4.898555,9.817871214285715,9.652107,3.863078993473326,3.211234,16.546019,3,7,188,7.789473007308071,-0.8912414406431245,-1.999676566664946
2022-07-08,6.059693,9.562566142857142,9.0896645,3.992121887509283,3.211234,16.546019,4,7,189,7.551869504595325,1.0167836711458553,-2.50896017574118
2022-07-09,9.652124,9.644212214285716,9.661187,3.980590828366616,3.211234,16.546019,5,7,190,7.366550192526713,2.687916605711658,-0.4023427982383705
2022-07-10,5.442927,9.145291714285715,8.681455,4.042122430807225,3.211234,16.546019,6,7,191,7.24051085132774,1.1309357882464601,-2.9285196395742004
2022-07-11,4.263503,8.615263642857142,7.5202905,4.168177349631021,3.211234,16.546019,0,7,192,7.18002069520338,-0.9582372554117824,-1.9582804397915972
2022-07-12,2.884657,8.035988142857143,6.7855035,4.370700614479,2.884657,16.546019,1,7,193,7.184315419287752,-1.6060596900846456,-2.6935987292031065
2022-07-13,5.370199,7.8960170000000005,6.1504525,4.426083060030797,2.884657,16.546019,2,7,194,7.244826305617311,0.7635521713824596,-2.6381794769997704
2022-07-14,8.109726,7.553871642857142,6.1504525,4.188281046233772,2.884657,16.546019,3,7,195,7.352055119991903,-1.5036443588981894,2.2613152389062865
2022-07-15,4.953055,6.78671,5.75131,3.511697135073586,2.884657,16.546019,4,7,196,7.503501278081292,-2.880972308932004,0.3305260308507121
2022-07-16,6.077924,6.991473571428571,6.0688085,3.3678065593422613,2.884657,16.546019,5,7,197,7.699189283491458,1.1249073820543962,-2.7461726655458545
2022-07-17,6.712919,7.025166928571429,6.0688085,3.3620778843563786,2.884657,16.546019,6,7,198,7.923646120336426,-0.3417001081642792,-0.869027012172146
2022-07-18,8.581526,6.456274571428572,6.0688085,2.0417012194433073,2.884657,9.67025,0,7,199,8.15422062741553,0.16533310860727674,0.261972263977194
2022-07-19,10.522706,6.517164285714285,6.0688085,2.1545192397649107,2.884657,10.522706,1,7,200,8.37707746395135,-0.7519017252646435,2.8975302613132925
2022-07-20,11.484243,6.786696928571429,6.0688085,2.5203091893334366,2.884657,11.484243,2,7,201,8.579693306271206,0.8676743455907792,2.0368753481380146
2022-07-21,12.645321,7.340037357142856,6.3954215,2.8962476596360087,2.884657,12.645321,3,7,202,8.750985882573982,2.044785993483244,1.8495491239427722
2022-07-22,14.114915,7.915410357142856,7.411322500000001,3.381763135183547,2.884657,14.114915,4,7,203,8.879650120179553,2.581417980840622,2.6538468989798236
2022-07-23,12.173661,8.095520142857143,7.411322500000001,3.544601046268389,2.884657,14.114915,5,7,204,8.959904171812537,2.5967880946046336,0.6169687335828282
2022-07-24,6.331927,8.159020142857143,7.411322500000001,3.501121956389787,2.884657,14.114915,6,7,205,9.00016769288776,-1.1387216483198008,-1.5295190445679596
2022-07-25,8.037389,8.428583428571429,8.0735575,3.318648399693398,2.884657,14.114915,0,7,206,9.012310883859552,-1.2797975875505025,0.30487570369094996
2022-07-26,8.436292,8.825128785714286,8.273009,2.9120177739194624,4.953055,14.114915,1,7,207,9.000710518129656,-1.0262995512744049,0.46188103314474915
2022-07-27,5.22504,8.814760285714286,8.273009,2.925492885005293,4.953055,14.114915,2,7,208,8.96039226167089,-3.2013467777196425,-0.5340054839512476
2022-07-28,7.14817,8.746077714285715,8.2368405,2.954462332454049,4.953055,14.114915,3,7,209,8.883616460814713,-0.771670259068429,-0.963776201746283
2022-07-29,7.873873,8.954707571428571,8.2368405,2.7629328017528247,5.22504,14.114915,4,7,210,8.785424735036942,-1.9553876379486896,1.0438359029117468
2022-07-30,8.744954,9.145209714285714,8.508909,2.638464115947349,5.22504,14.114915,5,7,211,8.692888190244961,-0.6662023310356789,0.7182681407907179
2022-07-31,5.406631,9.051903428571428,8.508909,2.7517610499404297,5.22504,14.114915,6,7,212,8.627058867602047,-1.334786947781803,-1.8856409198202435
2022-08-01,8.45465,9.042840857142856,8.445471000000001,2.753637626254498,5.22504,14.114915,0,8,213,8.602607277481672,0.8081116584463949,-0.9560689359280659
2022-08-02,7.275393,8.810889928571429,8.2368405,2.7561597603351853,5.22504,14.114915,1,8,214,8.626050778818849,0.9420532039749129,-2.2927109827937615
2022-08-03,11.24839,8.794043285714286,8.2368405,2.739231120936925,5.22504,14.114915,2,8,215,8.700491142417457,2.894823357937323,-0.3469245003547794
2022-08-04,15.511892,8.998798357142858,8.2368405,3.128703824840594,5.22504,15.511892,3,8,216,8.820410865799134,4.526146680561313,2.1653344536395522
2022-08-05,12.75457,8.901630857142857,8.2368405,2.9749367015065737,5.22504,15.511892,4,8,217,8.973776587698797,1.6139557224110215,2.1668376898901798
2022-08-06,7.493069,8.567302857142858,7.9556309999999995,2.838827509880099,5.22504,15.511892,5,8,218,9.157357337682372,0.5557105339576429,-2.2199988716400147
2022-08-07,5.38841,8.499908785714286,7.9556309999999995,2.90637374275496,5.22504,15.511892,6,8,219,9.37962561792689,-0.8757741112278453,-3.115441506699045
2022-08-08,6.16855,8.366420285714286,7.683471,2.9714403273131786,5.22504,15.511892,0,8,220,9.648208905704925,-0.18379338124460504,-3.2958655244603197
2022-08-09,11.158001,8.560828071428572,7.683471,3.063957577182287,5.22504,15.511892,1,8,221,9.967148649213378,-1.174829280303045,2.365681631089668
2022-08-10,5.860218,8.60619792857143,7.683471,3.015075751278791,5.38841,15.511892,2,8,222,10.320155401179877,-4.339497291933362,-0.12044010924651438
2022-08-11,7.78316,8.651554357142858,7.828516499999999,2.9961720235370084,5.38841,15.511892,3,8,223,10.677347592208898,-1.526610258997398,-1.3675773332115
2022-08-12,9.089392,8.738377142857143,8.118905,2.989507125478438,5.38841,15.511892,4,8,224,11.008245495962148,-2.8399507587636044,0.9210972628014567
2022-08-13,11.647526,8.945703714285715,8.118905,3.0889917524805077,5.38841,15.511892,5,8,225,11.289873605015435,0.02205825527025533,0.33559413971430807
2022-08-14,13.262214,9.506816785714287,8.772021,3.1100787236423577,5.38841,15.511892,6,8,226,11.511066021829247,0.07081056208055009,1.680337416090202
2022-08-15,13.17186,9.843760357142857,10.123696500000001,3.2401296140661544,5.38841,15.511892,0,8,227,11.665431351841605,2.087596588657782,-0.5811679404993857
2022-08-16,14.85876,10.385429428571427,11.2031955,3.407297079942024,5.38841,15.511892,1,8,228,11.752907588569977,4.757130911694399,-1.651278500264377
2022-08-17,14.968023,10.6511175,11.402763499999999,3.618254518172932,5.38841,15.511892,2,8,229,11.77338546263142,2.1471036470277087,1.0475338903408709
2022-08-18,17.652619,10.80402657142857,11.402763499999999,3.8755596399301817,5.38841,17.652619,3,8,230,11.718079360989247,0.8135906243096801,5.120949014701075
2022-08-19,15.548488,11.003592142857144,11.402763499999999,4.051659085939498,5.38841,17.652619,4,8,231,11.578830882556154,-0.26143324463988266,4.231090362083728
2022-08-20,20.10218,11.90424292857143,12.409693,4.578472705214233,5.38841,20.10218,5,8,232,11.35999124557237,1.6420032903103547,7.100185464117274
2022-08-21,7.311467,12.041604142857143,12.409693,4.393042739057726,5.860218,20.10218,6,8,233,11.068732872782213,-2.123447660197345,-1.6338182125848686
2022-08-22,3.447087,11.84721392857143,12.409693,4.720891806001478,3.447087,20.10218,0,8,234,10.717012708701319,-5.6055277019535925,-1.6643980067477262
2022-08-23,9.506669,11.729261642857143,12.409693,4.75990473797301,3.447087,20.10218,1,8,235,10.316828854213789,-1.3872825249178071,0.5771226707040196
2022-08-24,6.259185,11.757759285714286,12.409693,4.7231158723502125,3.447087,20.10218,2,8,236,9.88866395467497,-2.680452343644104,-0.9490266110308649
2022-08-25,9.325278,11.867910571428572,12.409693,4.64055173701055,3.447087,20.10218,3,8,237,9.457415493755317,0.38321838321988366,-0.5153558769751996
2022-08-26,8.200662,11.804429857142859,12.409693,4.68732739110298,3.447087,20.10218,4,8,238,9.046639439299806,1.094151858282306,-1.9401292975821125
